   Extinction, Scattering, and Absorption Properties Computed for
   Carbonaceous - Silicate Model for Interstellar Dust with R_V=4.0

Model consists of mixture of carbonaceous grains and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001, hereafter WD01) case "A" model for
R_V=4.0, renormalized following Draine (2003a) [see below].

PAH optical properties are from Li & Draine (2001).  The PAH/graphitic
grains in the log-normal size distributions are assumed to be 50%
neutral and 50% ionized.  The PAH/graphitic grains in the size
distribution given by eq. (5,6) of Weingartner & Draine (2001) are
assumed to be 100% ionized.

Graphite and silicate optical properties from Draine (2003b).

For R_V=3.1: grain abundances relative to H have been reduced by a
             factor 0.93 relative to the R_V=3.1 size distribution with
	     [C/H]_PAH=60ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
	     PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*60ppm = 55.8ppm

For R_V=4.0: THIS MODEL
	     grain abundances relative to H have been increased by a
             factor 0.93*1.27=1.18 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=40ppm in WD01
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.27 is the increase in A_Ic/N_H for R_V=4.0
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*1.27*40ppm = 47.2ppm

For R_V=5.5: grain abundances relative to H have been increased by a
             factor 0.93*1.52=1.42 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=30ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.52 is the increase in A_Ic/N_H for R_V=5.5
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
	     [C/H]_PAH = 0.93*1.52*30ppm = 42.4ppm

References:

Draine, B.T. 2003a, "Interstellar Dust Grains", Annu. Rev. Astr. Astrophys.,
    41, 241-289
Draine, B.T. 2003b, "Scattering by Interstellar Dust Grains. I. Optical
    and Ultraviolet", Astrophys. J., 598, 1017-1025
Draine, B.T. 2003c, "Scattering by Interstellar Dust Grains. II. X-Rays",
    Astrophys. J., 598, 1026-1037
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust.
    II. The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, Dust Grain Size Distributions and
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548,
    296-309 (WD01).

This table was calculated by B.T. Draine, Princeton University,
7.41310E-04 0.6693  1.0000 7.990E-23 1.342E+03 0.99997
7.24436E-04 0.6723  1.0000 7.618E-23 1.268E+03 0.99997
7.07946E-04 0.6746  1.0000 7.244E-23 1.197E+03 0.99997
6.91831E-04 0.6755  1.0000 6.864E-23 1.131E+03 0.99997
6.76083E-04 0.6670  1.0000 6.314E-23 1.068E+03 0.99997
6.73830E-04 0.6492  1.0000 6.237E-23 1.111E+03 0.99997 1840.0 eV
6.73460E-04 0.6411  1.0000 6.216E-23 1.133E+03 0.99997 1841.0 eV
6.73090E-04 0.6337  1.0000 6.145E-23 1.143E+03 0.99997 1842.0 eV
6.72730E-04 0.6123  1.0000 6.101E-23 1.201E+03 0.99997 1843.0 eV
6.72730E-04 0.6123  1.0000 6.101E-23 1.201E+03 0.99997 1844.0 eV
6.72180E-04 0.5518  1.0000 6.770E-23 1.541E+03 0.99997 1844.5 eV
6.72000E-04 0.5047  1.0000 7.533E-23 1.895E+03 0.99997 1845.0 eV
6.71930E-04 0.4904  1.0000 7.822E-23 2.025E+03 0.99997 1845.2 eV
6.71850E-04 0.4831  1.0000 8.013E-23 2.104E+03 0.99997 1845.4 eV
6.71780E-04 0.4821  1.0000 8.093E-23 2.129E+03 0.99997 1845.6 eV Si K peak
6.71710E-04 0.4858  1.0000 8.089E-23 2.112E+03 0.99997 1845.8 eV
6.71640E-04 0.4926  1.0000 8.039E-23 2.072E+03 0.99997 1846.0 eV
6.71450E-04 0.5175  1.0000 7.862E-23 1.927E+03 0.99997 1846.5 eV
6.71270E-04 0.5488  1.0000 7.701E-23 1.765E+03 0.99997 1847.0 eV
6.70910E-04 0.5913  1.0000 7.379E-23 1.532E+03 0.99997 1848.0 eV
6.70550E-04 0.5954  1.0000 7.247E-23 1.489E+03 0.99997 1849.0 eV
6.70180E-04 0.5945  1.0000 7.128E-23 1.468E+03 0.99997 1850.0 eV
6.69820E-04 0.5939  1.0000 7.085E-23 1.462E+03 0.99997 1851.0 eV
6.69460E-04 0.5864  1.0000 7.160E-23 1.504E+03 0.99997 1852.0 eV
6.69100E-04 0.5765  1.0000 7.314E-23 1.573E+03 0.99997 1853.0 eV
6.68380E-04 0.5900  1.0000 7.310E-23 1.522E+03 0.99997 1855.0 eV
6.67660E-04 0.6076  1.0000 7.128E-23 1.421E+03 0.99997 1857.0 eV
6.66580E-04 0.6018  1.0000 7.058E-23 1.428E+03 0.99997 1860.0 eV
6.65860E-04 0.5921  1.0000 7.169E-23 1.485E+03 0.99997 1862.0 eV
6.64790E-04 0.5911  1.0000 7.316E-23 1.519E+03 0.99997 1865.0 eV
6.64080E-04 0.6075  1.0000 7.223E-23 1.440E+03 0.99998 1867.0 eV
6.63020E-04 0.6196  1.0000 7.062E-23 1.364E+03 0.99997 1870.0 eV
6.60693E-04 0.6237  1.0000 6.946E-23 1.328E+03 0.99998
6.45654E-04 0.6315  1.0000 6.618E-23 1.239E+03 0.99998
6.30957E-04 0.6367  1.0000 6.352E-23 1.172E+03 0.99998
6.16595E-04 0.6417  1.0000 6.092E-23 1.109E+03 0.99998
6.02560E-04 0.6462  1.0000 5.848E-23 1.051E+03 0.99998
5.88844E-04 0.6508  1.0000 5.604E-23 9.939E+02 0.99998
5.75440E-04 0.6554  1.0000 5.360E-23 9.383E+02 0.99998
5.62341E-04 0.6598  1.0000 5.121E-23 8.850E+02 0.99998
5.49541E-04 0.6639  1.0000 4.892E-23 8.351E+02 0.99998
5.37032E-04 0.6678  1.0000 4.666E-23 7.873E+02 0.99998
5.24807E-04 0.6717  1.0000 4.450E-23 7.421E+02 0.99998
5.12861E-04 0.6752  1.0000 4.243E-23 7.000E+02 0.99999
5.01187E-04 0.6788  1.0000 4.041E-23 6.591E+02 0.99999
4.89779E-04 0.6827  1.0000 3.853E-23 6.209E+02 0.99999
4.78630E-04 0.6864  1.0000 3.678E-23 5.858E+02 0.99999
4.67735E-04 0.6900  1.0000 3.506E-23 5.520E+02 0.99999
4.57088E-04 0.6938  1.0000 3.340E-23 5.196E+02 0.99999
4.46684E-04 0.6974  1.0000 3.182E-23 4.890E+02 0.99999
4.36516E-04 0.7007  1.0000 3.033E-23 4.610E+02 0.99999
4.26580E-04 0.7041  1.0000 2.887E-23 4.340E+02 0.99999
4.16869E-04 0.7076  1.0000 2.744E-23 4.075E+02 0.99999
4.07380E-04 0.7110  1.0000 2.622E-23 3.849E+02 0.99999
3.98107E-04 0.7140  1.0000 2.507E-23 3.642E+02 0.99999
3.89045E-04 0.7175  1.0000 2.394E-23 3.435E+02 0.99999
3.80189E-04 0.7210  1.0000 2.279E-23 3.230E+02 0.99999
3.71535E-04 0.7248  1.0000 2.167E-23 3.029E+02 0.99999
3.63078E-04 0.7287  1.0000 2.057E-23 2.834E+02 0.99999
3.54813E-04 0.7329  1.0000 1.951E-23 2.647E+02 0.99999
3.46737E-04 0.7364  1.0000 1.854E-23 2.483E+02 0.99999
3.38844E-04 0.7396  1.0000 1.759E-23 2.326E+02 0.99999
3.31131E-04 0.7433  1.0000 1.670E-23 2.177E+02 0.99999
3.23594E-04 0.7465  1.0000 1.584E-23 2.040E+02 0.99999
3.16228E-04 0.7498  1.0000 1.507E-23 1.916E+02 0.99999
3.09030E-04 0.7522  1.0000 1.435E-23 1.806E+02 0.99999
3.01995E-04 0.7557  1.0000 1.364E-23 1.693E+02 0.99999
2.95121E-04 0.7590  1.0000 1.294E-23 1.584E+02 0.99999
2.88403E-04 0.7624  1.0000 1.229E-23 1.483E+02 0.99999
2.81838E-04 0.7656  1.0000 1.168E-23 1.390E+02 1.00000
2.75423E-04 0.7681  1.0000 1.110E-23 1.308E+02 0.99999
2.69153E-04 0.7715  1.0000 1.056E-23 1.225E+02 1.00000
2.63027E-04 0.7745  1.0000 1.002E-23 1.147E+02 1.00000
2.57040E-04 0.7771  1.0000 9.498E-24 1.075E+02 1.00000
2.51189E-04 0.7799  1.0000 9.036E-24 1.010E+02 1.00000
2.45471E-04 0.7828  1.0000 8.614E-24 9.503E+01 1.00000
2.39883E-04 0.7862  1.0000 8.202E-24 8.905E+01 1.00000
2.34423E-04 0.7895  1.0000 7.800E-24 8.339E+01 1.00000
2.29087E-04 0.7927  1.0000 7.421E-24 7.815E+01 1.00000
2.23872E-04 0.7955  1.0000 7.062E-24 7.334E+01 1.00000
2.18776E-04 0.7988  1.0000 6.718E-24 6.866E+01 1.00000
2.13796E-04 0.8015  1.0000 6.372E-24 6.424E+01 1.00000
2.08930E-04 0.8040  1.0000 6.041E-24 6.015E+01 1.00000
2.04174E-04 0.8067  1.0000 5.745E-24 5.641E+01 1.00000
1.99526E-04 0.8097  1.0000 5.466E-24 5.284E+01 1.00000
1.94984E-04 0.8122  1.0000 5.187E-24 4.949E+01 1.00000
1.90546E-04 0.8137  1.0000 4.905E-24 4.641E+01 1.00000
1.86209E-04 0.8159  1.0000 4.637E-24 4.337E+01 1.00000
1.81970E-04 0.8179  1.0000 4.387E-24 4.056E+01 1.00000
1.77828E-04 0.8191  1.0000 4.143E-24 3.806E+01 1.00000
1.74625E-04 0.8127  1.0000 3.800E-24 3.616E+01 1.00000 7100.0 eV
1.74380E-04 0.7874  1.0000 3.779E-24 4.081E+01 1.00000 7110.0 eV
1.74257E-04 0.6652  1.0000 4.375E-24 7.440E+01 1.00000 7115.0 eV
1.74208E-04 0.5691  1.0000 5.141E-24 1.125E+02 1.00000 7117.0 eV
1.74184E-04 0.5440  1.0000 5.379E-24 1.246E+02 1.00000 7118.0 eV
1.74159E-04 0.5218  1.0000 5.647E-24 1.372E+02 1.00000 7119.0 eV
1.74135E-04 0.5022  1.0000 5.868E-24 1.484E+02 1.00000 7120.0 eV
1.74110E-04 0.4851  1.0000 6.116E-24 1.599E+02 1.00000 7121.0 eV
1.74086E-04 0.4715  1.0000 6.337E-24 1.701E+02 1.00000 7122.0 eV
1.74061E-04 0.4638  1.0000 6.488E-24 1.767E+02 1.00000 7123.0 eV Fe K peak
1.74037E-04 0.4694  1.0000 6.454E-24 1.739E+02 1.00000 7124.0 eV
1.74013E-04 0.4790  1.0000 6.325E-24 1.674E+02 1.00000 7125.0 eV
1.73988E-04 0.4941  1.0000 6.175E-24 1.587E+02 1.00000 7126.0 eV
1.73964E-04 0.5077  1.0000 6.051E-24 1.513E+02 1.00000 7127.0 eV
1.73939E-04 0.5211  1.0000 5.937E-24 1.444E+02 1.00000 7128.0 eV
1.73915E-04 0.5327  1.0000 5.848E-24 1.388E+02 1.00000 7129.0 eV
1.73891E-04 0.5395  1.0000 5.814E-24 1.360E+02 1.00000 7130.0 eV
1.73780E-04 0.5486  1.0000 5.714E-24 1.310E+02 1.00000
1.73769E-04 0.5495  1.0000 5.706E-24 1.306E+02 1.00000 7135.0 eV
1.73647E-04 0.5578  1.0000 5.624E-24 1.263E+02 1.00000 7140.0 eV
1.73526E-04 0.5696  1.0000 5.480E-24 1.198E+02 1.00000 7145.0 eV
1.69824E-04 0.5795  1.0000 5.413E-24 1.156E+02 1.00000
1.65959E-04 0.5857  1.0000 5.170E-24 1.088E+02 1.00000
1.62181E-04 0.5899  1.0000 4.917E-24 1.024E+02 1.00000
1.58489E-04 0.5948  1.0000 4.682E-24 9.635E+01 1.00000
1.54882E-04 0.5994  1.0000 4.453E-24 9.059E+01 1.00000
1.51356E-04 0.6046  1.0000 4.245E-24 8.525E+01 1.00000
1.47911E-04 0.6078  1.0000 4.023E-24 8.014E+01 1.00000
1.44544E-04 0.6142  1.0000 3.845E-24 7.535E+01 1.00000
1.41254E-04 0.6175  1.0000 3.646E-24 7.084E+01 1.00000
1.38038E-04 0.6207  1.0000 3.456E-24 6.657E+01 1.00000
1.34896E-04 0.6245  1.0000 3.283E-24 6.261E+01 1.00000
1.31826E-04 0.6282  1.0000 3.115E-24 5.882E+01 1.00000
1.28825E-04 0.6340  1.0000 2.975E-24 5.530E+01 1.00000
1.25893E-04 0.6387  1.0000 2.832E-24 5.197E+01 1.00000
1.23027E-04 0.6431  1.0000 2.695E-24 4.886E+01 1.00000
1.20226E-04 0.6459  1.0000 2.556E-24 4.598E+01 1.00000
1.17490E-04 0.6484  1.0000 2.419E-24 4.319E+01 1.00000
1.14815E-04 0.6527  1.0000 2.296E-24 4.050E+01 1.00000
1.12202E-04 0.6568  1.0000 2.179E-24 3.797E+01 1.00000
1.09648E-04 0.6611  1.0000 2.071E-24 3.564E+01 1.00000
1.07152E-04 0.6668  1.0000 1.976E-24 3.344E+01 1.00000
1.04713E-04 0.6690  1.0000 1.868E-24 3.141E+01 1.00000
1.02329E-04 0.6724  1.0000 1.774E-24 2.952E+01 1.00000
1.00000E-04 0.6768  1.0000 1.687E-24 2.769E+01 1.00000
