Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model for
R_V=3.1 galactic dust with C/H = b_C = 60.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

**************************** NOTE ***********************************
C_ext/H and K_abs published in Table 6 of Li & Draine (2001) are too
small by a factor of 1.086 (see erratum, Li & Draine 2001b).

This table is an extended and corrected version of Table 6 from Li & 
Draine (2001), recalculated by B.T. Draine 2001.07.05

*********************************************************************

References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron)
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
1.175E+01 0.0029 -0.0293 2.144E-23 1.179E+03
1.182E+01 0.0029 -0.0292 2.090E-23 1.150E+03
1.189E+01 0.0029 -0.0292 2.036E-23 1.120E+03
1.195E+01 0.0029 -0.0291 1.980E-23 1.089E+03
1.202E+01 0.0029 -0.0290 1.923E-23 1.058E+03
1.209E+01 0.0029 -0.0290 1.869E-23 1.028E+03
1.216E+01 0.0030 -0.0289 1.816E-23 9.992E+02
1.223E+01 0.0030 -0.0288 1.770E-23 9.738E+02
1.230E+01 0.0030 -0.0288 1.727E-23 9.501E+02
1.237E+01 0.0029 -0.0287 1.686E-23 9.273E+02
1.245E+01 0.0029 -0.0287 1.643E-23 9.040E+02
1.252E+01 0.0029 -0.0287 1.602E-23 8.811E+02
1.259E+01 0.0029 -0.0287 1.561E-23 8.587E+02
1.266E+01 0.0030 -0.0287 1.521E-23 8.365E+02
1.274E+01 0.0030 -0.0287 1.480E-23 8.141E+02
1.281E+01 0.0030 -0.0287 1.440E-23 7.922E+02
1.288E+01 0.0030 -0.0287 1.401E-23 7.708E+02
1.296E+01 0.0030 -0.0287 1.365E-23 7.507E+02
1.303E+01 0.0030 -0.0287 1.330E-23 7.319E+02
1.311E+01 0.0030 -0.0287 1.298E-23 7.139E+02
1.318E+01 0.0029 -0.0287 1.267E-23 6.968E+02
1.326E+01 0.0029 -0.0287 1.236E-23 6.798E+02
1.334E+01 0.0029 -0.0287 1.206E-23 6.634E+02
1.341E+01 0.0029 -0.0287 1.178E-23 6.478E+02
1.349E+01 0.0029 -0.0287 1.150E-23 6.329E+02
1.357E+01 0.0029 -0.0287 1.124E-23 6.186E+02
1.365E+01 0.0029 -0.0287 1.101E-23 6.056E+02
1.372E+01 0.0029 -0.0288 1.079E-23 5.938E+02
1.380E+01 0.0028 -0.0288 1.061E-23 5.837E+02
1.388E+01 0.0028 -0.0288 1.047E-23 5.759E+02
1.396E+01 0.0028 -0.0288 1.036E-23 5.698E+02
1.404E+01 0.0027 -0.0289 1.028E-23 5.654E+02
1.413E+01 0.0026 -0.0289 1.023E-23 5.632E+02
1.421E+01 0.0026 -0.0289 1.023E-23 5.629E+02
1.429E+01 0.0025 -0.0289 1.025E-23 5.642E+02
1.437E+01 0.0024 -0.0289 1.030E-23 5.670E+02
1.445E+01 0.0024 -0.0289 1.038E-23 5.711E+02
1.454E+01 0.0023 -0.0288 1.047E-23 5.763E+02
1.462E+01 0.0022 -0.0288 1.058E-23 5.824E+02
1.471E+01 0.0021 -0.0288 1.071E-23 5.897E+02
1.479E+01 0.0020 -0.0287 1.085E-23 5.974E+02
1.488E+01 0.0020 -0.0287 1.099E-23 6.049E+02
1.496E+01 0.0019 -0.0286 1.113E-23 6.129E+02
1.505E+01 0.0018 -0.0285 1.127E-23 6.208E+02
1.514E+01 0.0018 -0.0285 1.142E-23 6.290E+02
1.522E+01 0.0017 -0.0284 1.158E-23 6.378E+02
1.531E+01 0.0016 -0.0283 1.174E-23 6.468E+02
1.540E+01 0.0016 -0.0282 1.191E-23 6.561E+02
1.549E+01 0.0015 -0.0281 1.208E-23 6.657E+02
1.558E+01 0.0015 -0.0280 1.226E-23 6.756E+02
1.567E+01 0.0014 -0.0280 1.245E-23 6.857E+02
1.576E+01 0.0013 -0.0279 1.263E-23 6.960E+02
1.585E+01 0.0013 -0.0278 1.282E-23 7.065E+02
1.594E+01 0.0013 -0.0277 1.302E-23 7.172E+02
1.603E+01 0.0012 -0.0276 1.321E-23 7.280E+02
1.613E+01 0.0012 -0.0275 1.341E-23 7.393E+02
1.622E+01 0.0011 -0.0274 1.364E-23 7.515E+02
1.631E+01 0.0011 -0.0273 1.393E-23 7.677E+02
1.641E+01 0.0010 -0.0271 1.432E-23 7.890E+02
1.650E+01 0.0010 -0.0270 1.430E-23 7.882E+02
1.660E+01 0.0010 -0.0269 1.441E-23 7.940E+02
1.669E+01 0.0009 -0.0268 1.456E-23 8.028E+02
1.679E+01 0.0009 -0.0267 1.473E-23 8.120E+02
1.688E+01 0.0009 -0.0266 1.489E-23 8.209E+02
1.698E+01 0.0009 -0.0264 1.505E-23 8.294E+02
1.708E+01 0.0008 -0.0263 1.520E-23 8.377E+02
1.718E+01 0.0008 -0.0262 1.534E-23 8.455E+02
1.728E+01 0.0008 -0.0261 1.548E-23 8.533E+02
1.738E+01 0.0008 -0.0259 1.561E-23 8.606E+02
1.748E+01 0.0007 -0.0258 1.573E-23 8.674E+02
1.758E+01 0.0007 -0.0257 1.584E-23 8.735E+02
1.768E+01 0.0007 -0.0255 1.594E-23 8.790E+02
1.778E+01 0.0007 -0.0254 1.603E-23 8.837E+02
1.789E+01 0.0007 -0.0253 1.610E-23 8.876E+02
1.799E+01 0.0007 -0.0251 1.617E-23 8.915E+02
1.809E+01 0.0006 -0.0250 1.625E-23 8.960E+02
1.820E+01 0.0006 -0.0249 1.635E-23 9.015E+02
1.830E+01 0.0006 -0.0248 1.635E-23 9.016E+02
1.841E+01 0.0006 -0.0246 1.625E-23 8.960E+02
1.851E+01 0.0006 -0.0245 1.616E-23 8.913E+02
1.862E+01 0.0006 -0.0244 1.609E-23 8.873E+02
1.873E+01 0.0006 -0.0243 1.602E-23 8.831E+02
1.884E+01 0.0006 -0.0242 1.593E-23 8.784E+02
1.895E+01 0.0006 -0.0241 1.583E-23 8.729E+02
1.905E+01 0.0006 -0.0240 1.572E-23 8.667E+02
1.916E+01 0.0005 -0.0239 1.559E-23 8.599E+02
1.928E+01 0.0005 -0.0239 1.546E-23 8.524E+02
1.939E+01 0.0005 -0.0238 1.531E-23 8.443E+02
1.950E+01 0.0005 -0.0238 1.515E-23 8.356E+02
1.961E+01 0.0005 -0.0238 1.499E-23 8.264E+02
1.972E+01 0.0005 -0.0238 1.481E-23 8.168E+02
1.984E+01 0.0005 -0.0238 1.463E-23 8.067E+02
1.995E+01 0.0005 -0.0238 1.444E-23 7.964E+02
2.007E+01 0.0005 -0.0239 1.425E-23 7.860E+02
2.018E+01 0.0005 -0.0239 1.407E-23 7.757E+02
2.030E+01 0.0005 -0.0239 1.388E-23 7.654E+02
2.042E+01 0.0005 -0.0240 1.372E-23 7.567E+02
2.054E+01 0.0005 -0.0240 1.358E-23 7.489E+02
2.065E+01 0.0005 -0.0240 1.345E-23 7.418E+02
2.077E+01 0.0005 -0.0240 1.333E-23 7.351E+02
2.089E+01 0.0005 -0.0240 1.322E-23 7.290E+02
2.101E+01 0.0005 -0.0240 1.311E-23 7.232E+02
2.113E+01 0.0005 -0.0240 1.299E-23 7.165E+02
2.126E+01 0.0005 -0.0240 1.284E-23 7.082E+02
2.138E+01 0.0004 -0.0240 1.266E-23 6.983E+02
2.150E+01 0.0004 -0.0240 1.249E-23 6.885E+02
2.163E+01 0.0004 -0.0240 1.232E-23 6.794E+02
2.175E+01 0.0004 -0.0240 1.217E-23 6.709E+02
2.188E+01 0.0004 -0.0240 1.202E-23 6.628E+02
2.200E+01 0.0004 -0.0240 1.188E-23 6.550E+02
2.213E+01 0.0004 -0.0239 1.174E-23 6.473E+02
2.226E+01 0.0004 -0.0239 1.159E-23 6.392E+02
2.239E+01 0.0004 -0.0239 1.145E-23 6.314E+02
2.252E+01 0.0004 -0.0239 1.131E-23 6.237E+02
2.265E+01 0.0004 -0.0239 1.118E-23 6.166E+02
2.278E+01 0.0004 -0.0239 1.106E-23 6.099E+02
2.291E+01 0.0004 -0.0239 1.095E-23 6.036E+02
2.304E+01 0.0004 -0.0239 1.084E-23 5.977E+02
2.317E+01 0.0004 -0.0239 1.073E-23 5.918E+02
2.331E+01 0.0004 -0.0238 1.062E-23 5.856E+02
2.344E+01 0.0004 -0.0238 1.050E-23 5.792E+02
2.358E+01 0.0004 -0.0238 1.038E-23 5.726E+02
2.371E+01 0.0004 -0.0238 1.026E-23 5.660E+02
2.385E+01 0.0004 -0.0238 1.015E-23 5.597E+02
2.399E+01 0.0004 -0.0238 1.004E-23 5.540E+02
2.413E+01 0.0004 -0.0238 9.943E-24 5.484E+02
2.427E+01 0.0004 -0.0238 9.843E-24 5.429E+02
2.441E+01 0.0004 -0.0239 9.741E-24 5.373E+02
2.455E+01 0.0003 -0.0240 9.640E-24 5.317E+02
2.469E+01 0.0003 -0.0240 9.540E-24 5.262E+02
2.483E+01 0.0003 -0.0241 9.441E-24 5.207E+02
2.497E+01 0.0003 -0.0241 9.344E-24 5.154E+02
2.512E+01 0.0003 -0.0242 9.248E-24 5.100E+02
2.526E+01 0.0003 -0.0242 9.152E-24 5.048E+02
2.541E+01 0.0003 -0.0242 9.058E-24 4.996E+02
2.556E+01 0.0003 -0.0243 8.966E-24 4.945E+02
2.570E+01 0.0003 -0.0243 8.875E-24 4.895E+02
2.585E+01 0.0003 -0.0243 8.785E-24 4.845E+02
2.600E+01 0.0003 -0.0243 8.696E-24 4.796E+02
2.615E+01 0.0003 -0.0243 8.609E-24 4.748E+02
2.630E+01 0.0003 -0.0244 8.522E-24 4.701E+02
2.645E+01 0.0003 -0.0244 8.437E-24 4.654E+02
2.661E+01 0.0003 -0.0244 8.353E-24 4.607E+02
2.676E+01 0.0003 -0.0244 8.271E-24 4.562E+02
2.692E+01 0.0003 -0.0244 8.189E-24 4.517E+02
2.707E+01 0.0003 -0.0244 8.109E-24 4.472E+02
2.723E+01 0.0003 -0.0244 8.029E-24 4.429E+02
2.738E+01 0.0003 -0.0244 7.951E-24 4.385E+02
2.754E+01 0.0003 -0.0243 7.873E-24 4.343E+02
2.770E+01 0.0003 -0.0243 7.797E-24 4.301E+02
2.786E+01 0.0003 -0.0243 7.722E-24 4.259E+02
2.802E+01 0.0003 -0.0243 7.648E-24 4.218E+02
2.818E+01 0.0003 -0.0243 7.574E-24 4.178E+02
2.835E+01 0.0003 -0.0242 7.502E-24 4.138E+02
2.851E+01 0.0003 -0.0242 7.430E-24 4.098E+02
2.867E+01 0.0003 -0.0242 7.359E-24 4.059E+02
2.884E+01 0.0002 -0.0242 7.289E-24 4.021E+02
2.901E+01 0.0002 -0.0241 7.220E-24 3.983E+02
2.917E+01 0.0002 -0.0241 7.152E-24 3.945E+02
2.934E+01 0.0002 -0.0241 7.084E-24 3.908E+02
2.951E+01 0.0002 -0.0240 7.017E-24 3.871E+02
2.968E+01 0.0002 -0.0240 6.951E-24 3.834E+02
2.985E+01 0.0002 -0.0239 6.886E-24 3.798E+02
3.003E+01 0.0002 -0.0239 6.821E-24 3.762E+02
3.020E+01 0.0002 -0.0238 6.755E-24 3.726E+02
3.037E+01 0.0002 -0.0238 6.691E-24 3.691E+02
3.055E+01 0.0002 -0.0237 6.627E-24 3.655E+02
3.073E+01 0.0002 -0.0237 6.564E-24 3.621E+02
3.090E+01 0.0002 -0.0236 6.501E-24 3.586E+02
3.108E+01 0.0002 -0.0236 6.440E-24 3.552E+02
3.126E+01 0.0002 -0.0235 6.379E-24 3.519E+02
3.144E+01 0.0002 -0.0235 6.318E-24 3.485E+02
3.162E+01 0.0002 -0.0234 6.259E-24 3.452E+02
3.181E+01 0.0002 -0.0233 6.200E-24 3.420E+02
3.199E+01 0.0002 -0.0233 6.141E-24 3.388E+02
3.217E+01 0.0002 -0.0232 6.084E-24 3.356E+02
3.236E+01 0.0002 -0.0231 6.026E-24 3.324E+02
3.255E+01 0.0002 -0.0231 5.970E-24 3.293E+02
3.273E+01 0.0002 -0.0230 5.914E-24 3.262E+02
3.292E+01 0.0002 -0.0229 5.858E-24 3.232E+02
3.311E+01 0.0002 -0.0228 5.803E-24 3.201E+02
3.330E+01 0.0002 -0.0228 5.749E-24 3.171E+02
3.350E+01 0.0002 -0.0227 5.695E-24 3.141E+02
3.369E+01 0.0002 -0.0226 5.643E-24 3.113E+02
3.388E+01 0.0002 -0.0225 5.591E-24 3.084E+02
3.408E+01 0.0002 -0.0224 5.540E-24 3.056E+02
3.428E+01 0.0002 -0.0223 5.489E-24 3.028E+02
3.447E+01 0.0002 -0.0222 5.439E-24 3.000E+02
3.467E+01 0.0002 -0.0221 5.389E-24 2.973E+02
3.487E+01 0.0002 -0.0220 5.340E-24 2.945E+02
3.508E+01 0.0002 -0.0219 5.291E-24 2.918E+02
3.528E+01 0.0002 -0.0218 5.242E-24 2.892E+02
3.548E+01 0.0002 -0.0217 5.193E-24 2.865E+02
3.569E+01 0.0002 -0.0216 5.145E-24 2.838E+02
3.589E+01 0.0002 -0.0215 5.098E-24 2.812E+02
3.610E+01 0.0002 -0.0213 5.051E-24 2.786E+02
3.631E+01 0.0002 -0.0212 5.004E-24 2.760E+02
3.652E+01 0.0002 -0.0211 4.957E-24 2.735E+02
3.673E+01 0.0002 -0.0210 4.911E-24 2.709E+02
3.694E+01 0.0001 -0.0209 4.865E-24 2.684E+02
3.715E+01 0.0001 -0.0208 4.820E-24 2.659E+02
3.737E+01 0.0001 -0.0206 4.775E-24 2.634E+02
3.758E+01 0.0001 -0.0205 4.730E-24 2.609E+02
3.780E+01 0.0001 -0.0204 4.684E-24 2.584E+02
3.802E+01 0.0001 -0.0203 4.638E-24 2.558E+02
3.824E+01 0.0001 -0.0201 4.592E-24 2.533E+02
3.846E+01 0.0001 -0.0200 4.547E-24 2.508E+02
3.868E+01 0.0001 -0.0199 4.502E-24 2.483E+02
3.890E+01 0.0001 -0.0198 4.457E-24 2.459E+02
3.913E+01 0.0001 -0.0196 4.412E-24 2.434E+02
3.936E+01 0.0001 -0.0195 4.368E-24 2.410E+02
3.958E+01 0.0001 -0.0194 4.324E-24 2.385E+02
3.981E+01 0.0001 -0.0192 4.280E-24 2.361E+02
4.004E+01 0.0001 -0.0191 4.237E-24 2.337E+02
4.027E+01 0.0001 -0.0190 4.193E-24 2.313E+02
4.050E+01 0.0001 -0.0188 4.150E-24 2.289E+02
4.074E+01 0.0001 -0.0187 4.108E-24 2.266E+02
4.097E+01 0.0001 -0.0186 4.065E-24 2.243E+02
4.121E+01 0.0001 -0.0184 4.023E-24 2.219E+02
4.145E+01 0.0001 -0.0183 3.981E-24 2.196E+02
4.169E+01 0.0001 -0.0182 3.939E-24 2.173E+02
4.193E+01 0.0001 -0.0180 3.898E-24 2.150E+02
4.217E+01 0.0001 -0.0179 3.857E-24 2.128E+02
4.241E+01 0.0001 -0.0178 3.816E-24 2.105E+02
4.266E+01 0.0001 -0.0176 3.775E-24 2.083E+02
4.290E+01 0.0001 -0.0175 3.735E-24 2.060E+02
4.315E+01 0.0001 -0.0173 3.695E-24 2.038E+02
4.340E+01 0.0001 -0.0172 3.656E-24 2.017E+02
4.365E+01 0.0001 -0.0170 3.616E-24 1.995E+02
4.390E+01 0.0001 -0.0169 3.577E-24 1.974E+02
4.416E+01 0.0001 -0.0167 3.539E-24 1.952E+02
4.441E+01 0.0001 -0.0165 3.500E-24 1.931E+02
4.467E+01 0.0001 -0.0164 3.462E-24 1.910E+02
4.493E+01 0.0001 -0.0162 3.425E-24 1.889E+02
4.519E+01 0.0001 -0.0160 3.387E-24 1.869E+02
4.545E+01 0.0001 -0.0158 3.350E-24 1.848E+02
4.571E+01 0.0001 -0.0156 3.314E-24 1.828E+02
4.597E+01 0.0001 -0.0153 3.278E-24 1.808E+02
4.624E+01 0.0001 -0.0151 3.242E-24 1.788E+02
4.651E+01 0.0001 -0.0149 3.206E-24 1.769E+02
4.677E+01 0.0001 -0.0146 3.171E-24 1.749E+02
4.704E+01 0.0001 -0.0144 3.136E-24 1.730E+02
4.732E+01 0.0001 -0.0141 3.102E-24 1.711E+02
4.759E+01 0.0001 -0.0138 3.067E-24 1.692E+02
4.786E+01 0.0001 -0.0136 3.033E-24 1.673E+02
4.814E+01 0.0001 -0.0133 3.000E-24 1.655E+02
4.842E+01 0.0001 -0.0130 2.966E-24 1.636E+02
4.870E+01 0.0001 -0.0127 2.933E-24 1.618E+02
4.898E+01 0.0001 -0.0125 2.901E-24 1.600E+02
4.926E+01 0.0001 -0.0122 2.868E-24 1.582E+02
4.955E+01 0.0001 -0.0119 2.836E-24 1.565E+02
4.983E+01 0.0001 -0.0116 2.804E-24 1.547E+02
5.012E+01 0.0001 -0.0113 2.773E-24 1.530E+02
5.041E+01 0.0001 -0.0109 2.741E-24 1.512E+02
5.070E+01 0.0001 -0.0106 2.710E-24 1.495E+02
5.099E+01 0.0001 -0.0102 2.679E-24 1.478E+02
5.129E+01 0.0001 -0.0098 2.649E-24 1.461E+02
5.158E+01 0.0001 -0.0095 2.618E-24 1.444E+02
5.188E+01 0.0001 -0.0091 2.588E-24 1.428E+02
5.218E+01 0.0001 -0.0088 2.558E-24 1.411E+02
5.248E+01 0.0001 -0.0084 2.529E-24 1.395E+02
5.278E+01 0.0001 -0.0081 2.499E-24 1.379E+02
5.309E+01 0.0001 -0.0077 2.470E-24 1.363E+02
5.339E+01 0.0001 -0.0073 2.442E-24 1.347E+02
5.370E+01 0.0001 -0.0070 2.413E-24 1.331E+02
5.401E+01 0.0001 -0.0066 2.385E-24 1.316E+02
5.433E+01 0.0001 -0.0063 2.357E-24 1.300E+02
5.464E+01 0.0001 -0.0059 2.329E-24 1.285E+02
5.495E+01 0.0001 -0.0055 2.302E-24 1.270E+02
5.527E+01 0.0001 -0.0052 2.275E-24 1.255E+02
5.559E+01 0.0001 -0.0048 2.248E-24 1.240E+02
5.591E+01 0.0001 -0.0045 2.222E-24 1.226E+02
5.623E+01 0.0001 -0.0041 2.195E-24 1.211E+02
5.656E+01 0.0001 -0.0037 2.170E-24 1.197E+02
5.689E+01 0.0001 -0.0034 2.144E-24 1.183E+02
5.721E+01 0.0001 -0.0030 2.119E-24 1.169E+02
5.754E+01 0.0001 -0.0026 2.094E-24 1.155E+02
5.788E+01 0.0001 -0.0023 2.069E-24 1.141E+02
5.821E+01 0.0001 -0.0019 2.044E-24 1.128E+02
5.855E+01 0.0001 -0.0016 2.020E-24 1.114E+02
5.888E+01 0.0001 -0.0012 1.996E-24 1.101E+02
5.922E+01 0.0001 -0.0009 1.972E-24 1.088E+02
5.957E+01 0.0001 -0.0005 1.948E-24 1.075E+02
5.991E+01 0.0001 -0.0002 1.925E-24 1.062E+02
6.026E+01 0.0001  0.0001 1.902E-24 1.049E+02
6.060E+01 0.0001  0.0005 1.879E-24 1.037E+02
6.095E+01 0.0001  0.0008 1.856E-24 1.024E+02
6.131E+01 0.0001  0.0011 1.834E-24 1.012E+02
6.166E+01 0.0001  0.0014 1.812E-24 9.995E+01
6.202E+01 0.0001  0.0017 1.790E-24 9.873E+01
6.237E+01 0.0001  0.0021 1.768E-24 9.754E+01
6.273E+01 0.0001  0.0024 1.746E-24 9.635E+01
6.310E+01 0.0001  0.0027 1.725E-24 9.518E+01
6.346E+01 0.0001  0.0030 1.704E-24 9.402E+01
6.383E+01 0.0001  0.0033 1.684E-24 9.288E+01
6.419E+01 0.0001  0.0036 1.663E-24 9.175E+01
6.457E+01 0.0001  0.0039 1.643E-24 9.064E+01
6.494E+01 0.0001  0.0041 1.623E-24 8.954E+01
6.531E+01 0.0001  0.0044 1.603E-24 8.845E+01
6.569E+01 0.0001  0.0047 1.584E-24 8.737E+01
6.607E+01 0.0000  0.0049 1.564E-24 8.630E+01
6.645E+01 0.0000  0.0052 1.545E-24 8.524E+01
6.683E+01 0.0000  0.0054 1.526E-24 8.420E+01
6.722E+01 0.0000  0.0057 1.508E-24 8.317E+01
6.761E+01 0.0000  0.0059 1.489E-24 8.216E+01
6.800E+01 0.0000  0.0061 1.471E-24 8.115E+01
6.839E+01 0.0000  0.0063 1.453E-24 8.016E+01
6.879E+01 0.0000  0.0066 1.435E-24 7.918E+01
6.918E+01 0.0000  0.0068 1.418E-24 7.821E+01
6.958E+01 0.0000  0.0070 1.400E-24 7.725E+01
6.998E+01 0.0000  0.0072 1.383E-24 7.629E+01
7.039E+01 0.0000  0.0074 1.366E-24 7.534E+01
7.079E+01 0.0000  0.0075 1.349E-24 7.441E+01
7.120E+01 0.0000  0.0077 1.332E-24 7.350E+01
7.161E+01 0.0000  0.0079 1.316E-24 7.260E+01
7.203E+01 0.0000  0.0080 1.300E-24 7.171E+01
7.244E+01 0.0000  0.0082 1.284E-24 7.083E+01
7.286E+01 0.0000  0.0084 1.268E-24 6.996E+01
7.328E+01 0.0000  0.0085 1.252E-24 6.910E+01
7.371E+01 0.0000  0.0086 1.237E-24 6.825E+01
7.413E+01 0.0000  0.0088 1.222E-24 6.740E+01
7.456E+01 0.0000  0.0089 1.207E-24 6.657E+01
7.499E+01 0.0000  0.0090 1.192E-24 6.575E+01
7.542E+01 0.0000  0.0091 1.177E-24 6.494E+01
7.586E+01 0.0000  0.0092 1.162E-24 6.413E+01
7.630E+01 0.0000  0.0093 1.148E-24 6.334E+01
7.674E+01 0.0000  0.0094 1.134E-24 6.256E+01
7.718E+01 0.0000  0.0095 1.120E-24 6.178E+01
7.762E+01 0.0000  0.0096 1.106E-24 6.102E+01
7.807E+01 0.0000  0.0096 1.092E-24 6.026E+01
7.852E+01 0.0000  0.0097 1.079E-24 5.952E+01
7.898E+01 0.0000  0.0098 1.065E-24 5.878E+01
7.943E+01 0.0000  0.0098 1.052E-24 5.806E+01
7.989E+01 0.0000  0.0099 1.039E-24 5.734E+01
8.035E+01 0.0000  0.0099 1.026E-24 5.663E+01
8.082E+01 0.0000  0.0099 1.014E-24 5.593E+01
8.128E+01 0.0000  0.0099 1.001E-24 5.524E+01
8.175E+01 0.0000  0.0099 9.888E-25 5.455E+01
8.222E+01 0.0000  0.0099 9.765E-25 5.388E+01
8.270E+01 0.0000  0.0099 9.645E-25 5.321E+01
8.318E+01 0.0000  0.0099 9.526E-25 5.255E+01
8.366E+01 0.0000  0.0099 9.408E-25 5.191E+01
8.414E+01 0.0000  0.0099 9.292E-25 5.127E+01
8.463E+01 0.0000  0.0098 9.178E-25 5.063E+01
8.511E+01 0.0000  0.0098 9.065E-25 5.001E+01
8.561E+01 0.0000  0.0097 8.953E-25 4.939E+01
8.610E+01 0.0000  0.0097 8.843E-25 4.878E+01
8.660E+01 0.0000  0.0096 8.734E-25 4.818E+01
8.710E+01 0.0000  0.0095 8.626E-25 4.759E+01
8.760E+01 0.0000  0.0095 8.520E-25 4.700E+01
8.810E+01 0.0000  0.0094 8.415E-25 4.642E+01
8.861E+01 0.0000  0.0093 8.311E-25 4.585E+01
8.913E+01 0.0000  0.0092 8.209E-25 4.529E+01
8.964E+01 0.0000  0.0091 8.109E-25 4.474E+01
9.016E+01 0.0000  0.0090 8.010E-25 4.419E+01
9.068E+01 0.0000  0.0089 7.912E-25 4.365E+01
9.120E+01 0.0000  0.0088 7.815E-25 4.312E+01
9.173E+01 0.0000  0.0087 7.720E-25 4.259E+01
9.226E+01 0.0000  0.0086 7.626E-25 4.207E+01
9.279E+01 0.0000  0.0085 7.533E-25 4.156E+01
9.333E+01 0.0000  0.0084 7.441E-25 4.105E+01
9.386E+01 0.0000  0.0083 7.350E-25 4.055E+01
9.441E+01 0.0000  0.0082 7.260E-25 4.006E+01
9.495E+01 0.0000  0.0081 7.172E-25 3.957E+01
9.550E+01 0.0000  0.0080 7.085E-25 3.909E+01
9.605E+01 0.0000  0.0078 6.998E-25 3.861E+01
9.661E+01 0.0000  0.0077 6.913E-25 3.814E+01
9.716E+01 0.0000  0.0076 6.829E-25 3.768E+01
9.772E+01 0.0000  0.0075 6.746E-25 3.722E+01
9.829E+01 0.0000  0.0074 6.665E-25 3.677E+01
9.886E+01 0.0000  0.0073 6.584E-25 3.632E+01
9.943E+01 0.0000  0.0072 6.504E-25 3.588E+01
1.000E+02 0.0000  0.0071 6.425E-25 3.545E+01
1.006E+02 0.0000  0.0069 6.347E-25 3.502E+01
1.012E+02 0.0000  0.0068 6.271E-25 3.460E+01
1.017E+02 0.0000  0.0067 6.195E-25 3.418E+01
1.023E+02 0.0000  0.0065 6.120E-25 3.377E+01
1.029E+02 0.0000  0.0064 6.047E-25 3.336E+01
1.035E+02 0.0000  0.0063 5.974E-25 3.296E+01
1.041E+02 0.0000  0.0061 5.902E-25 3.256E+01
1.047E+02 0.0000  0.0060 5.831E-25 3.217E+01
1.053E+02 0.0000  0.0058 5.760E-25 3.178E+01
1.059E+02 0.0000  0.0057 5.691E-25 3.140E+01
1.065E+02 0.0000  0.0056 5.623E-25 3.102E+01
1.072E+02 0.0000  0.0054 5.556E-25 3.065E+01
1.078E+02 0.0000  0.0053 5.490E-25 3.029E+01
1.084E+02 0.0000  0.0051 5.424E-25 2.993E+01
1.090E+02 0.0000  0.0050 5.360E-25 2.957E+01
1.096E+02 0.0000  0.0048 5.297E-25 2.922E+01
1.103E+02 0.0000  0.0047 5.234E-25 2.888E+01
1.109E+02 0.0000  0.0045 5.173E-25 2.854E+01
1.116E+02 0.0000  0.0044 5.112E-25 2.820E+01
1.122E+02 0.0000  0.0042 5.052E-25 2.787E+01
1.128E+02 0.0000  0.0041 4.993E-25 2.755E+01
1.135E+02 0.0000  0.0039 4.935E-25 2.723E+01
1.142E+02 0.0000  0.0038 4.878E-25 2.691E+01
1.148E+02 0.0000  0.0036 4.822E-25 2.660E+01
1.155E+02 0.0000  0.0035 4.767E-25 2.630E+01
1.161E+02 0.0000  0.0033 4.712E-25 2.600E+01
1.168E+02 0.0000  0.0032 4.659E-25 2.570E+01
1.175E+02 0.0000  0.0031 4.606E-25 2.541E+01
1.182E+02 0.0000  0.0029 4.554E-25 2.512E+01
1.189E+02 0.0000  0.0028 4.503E-25 2.484E+01
1.195E+02 0.0000  0.0026 4.452E-25 2.456E+01
1.202E+02 0.0000  0.0025 4.402E-25 2.429E+01
1.209E+02 0.0000  0.0024 4.354E-25 2.402E+01
1.216E+02 0.0000  0.0022 4.306E-25 2.375E+01
1.223E+02 0.0000  0.0021 4.259E-25 2.349E+01
1.230E+02 0.0000  0.0020 4.212E-25 2.324E+01
1.237E+02 0.0000  0.0019 4.167E-25 2.299E+01
1.245E+02 0.0000  0.0017 4.122E-25 2.274E+01
1.252E+02 0.0000  0.0016 4.079E-25 2.250E+01
1.259E+02 0.0000  0.0015 4.036E-25 2.227E+01
